case,true_label,word,weight
85,Violation,ten,0.009792960425494096
85,Violation,picketing,0.00851978281504278
85,Violation,district,0.00795265310957053
85,Violation,reporting,-0.007232066938063924
85,Violation,complied,0.00711986407928681
85,Violation,first,0.005310065633903912
85,Violation,division,0.003362761086737108
85,Violation,handed,0.00305889911318638
85,Violation,technology,0.002952334633718271
85,Violation,authority,0.00289706331839327
85,Violation,network,-0.002249126511377904
85,Violation,completed,0.0022365976031550653
85,Violation,failed,0.002163656546160564
85,Violation,district,0.0015862877188216548
85,Violation,local,-0.0013853856304148204
85,Violation,regional,-0.000833238938407582
85,Violation,deprived,0.0007389280653667225
85,Violation,law,0.0005502322083950022
85,Violation,three,0.0004883878520557105
85,Violation,police,0.0004125704078424545
85,Violation,recording,-0.0002558675714251132
85,Violation,hold,0.00013602758839323826
85,Violation,beginning,0.00011571815512364835
60,Violation,applicant,0.04145993595755523
60,Violation,cancelled,0.028119538241358617
60,Violation,circumstance,0.0258802923590853
60,Violation,available,-0.025196069951965668
60,Violation,first,0.02468938828996956
60,Violation,october,0.01918273209034175
60,Violation,city,0.018754618326032885
60,Violation,zamoskvoretskiy,0.018337260981764785
60,Violation,came,-0.018051694707018773
60,Violation,receipt,0.01796237544457309
60,Violation,inquiring,0.01567850905425619
60,Violation,delay,0.01474923113348481
60,Violation,patent,-0.014304387735387676
60,Violation,judge,0.013457923662531674
60,Violation,march,0.012431956558861408
60,Violation,accepted,0.012092617395643056
60,Violation,obtained,-0.011398130402666053
60,Violation,includes,-0.009033766094619514
60,Violation,company,-0.008775499624514354
60,Violation,give,0.008248319408788814
60,Violation,ground,-0.007595105741790805
60,Violation,according,-0.006393593154121288
60,Violation,note,0.0063069264532733555
60,Violation,december,-0.005900975991047528
60,Violation,without,0.005750660675927195
60,Violation,handwritten,0.005620740585323859
60,Violation,five,-0.00508530458035867
60,Violation,submitted,0.0008378308554426125
77,Violation,central,0.016364747441807628
77,Violation,litigant,0.013960058362320829
77,Violation,full,-0.013002029615523792
77,Violation,cited,0.01220912496823703
77,Violation,pişkin,0.01214952014400754
77,Violation,management,0.010976498264777116
77,Violation,must,-0.008777951721389558
77,Violation,examine,0.0086951402025868
77,Violation,see,0.008220323107494865
77,Violation,inc,0.00790837226981114
77,Violation,able,-0.0055327998821112665
77,Violation,determine,0.005382044312178571
77,Violation,dulimi,-0.005042103665395957
77,Violation,jurisdiction,0.0029049627319119404
77,Violation,held,-0.002436650011875397
77,Violation,montana,0.0019515964012326017
77,Violation,june,0.0011143379674729515
77,Violation,switzerland,-0.0010248222577451712
77,Violation,labour,0.0003698923414805798
19,Violation,party,0.021411681282715752
19,Violation,authority,0.013868762932242552
19,Violation,applicant,0.011857383522892596
19,Violation,request,0.011837090397156877
19,Violation,requested,0.011005840962286548
19,Violation,authority,0.009335634160048347
19,Violation,nationality,0.008333232860356185
19,Violation,left,0.007548469043641008
19,Violation,declared,0.006311306628183101
19,Violation,emanating,0.006009586875961479
19,Violation,acceded,0.005810326086136001
19,Violation,soon,-0.005767650394342831
19,Violation,agreement,0.004768924068106172
19,Violation,second,0.004594890183424408
19,Violation,divorce,0.003920660340482267
19,Violation,procedure,0.0036369373155452035
19,Violation,three,0.003203109460336408
19,Violation,determination,0.0029696015108268215
19,Violation,fourth,-0.002564529919947255
19,Violation,place,0.0025189864402875256
19,Violation,pay,0.0023249103120178485
19,Violation,seemed,0.0018275862124429334
19,Violation,referred,-0.0016625683444077678
19,Violation,adjourn,0.0016191168009693539
19,Violation,reason,0.0012975009034527354
19,Violation,residence,-0.001240109744337109
19,Violation,proceed,0.0010334940444934433
19,Violation,receipt,0.0008970636870969034
19,Violation,failed,0.0006037443568595666
19,Violation,district,-0.00031373343940922636
57,Violation,applicant,0.03246366784817648
57,Violation,judgment,-0.017454970786862478
57,Violation,criminal,0.015452217020778109
57,Violation,transdniestrian,0.015423428227165276
57,Violation,employer,0.014303932656786698
57,Violation,discontinued,0.01316964334652298
57,Violation,unspecified,0.011279906586981239
57,Violation,representative,-0.01125209245253397
57,Violation,employment,0.01112732949774124
57,Violation,set,0.010808965156823325
57,Violation,right,-0.010786901318341261
57,Violation,fact,0.010299583408760174
57,Violation,june,-0.010261589181417745
57,Violation,born,0.010011627493598501
57,Violation,action,0.00966969067058381
57,Violation,authority,-0.009029186454730253
57,Violation,mrt,0.008261886082068178
57,Violation,subsequent,-0.00776898526909243
57,Violation,prosecutor,0.007727411135364889
57,Violation,practising,-0.007428039544991324
57,Violation,european,0.007076779714161889
57,Violation,dismissed,0.007058154398278987
57,Violation,complained,0.006461267494118038
57,Violation,armed,0.006359319369000874
57,Violation,later,0.0057737334378605894
62,No Violation,applicant,0.042338271547773164
62,No Violation,çaykara,-0.030432515150661265
62,No Violation,eia,0.03034193233348374
62,No Violation,information,0.029454271686022136
62,No Violation,requirement,-0.028324208743998755
62,No Violation,date,0.02539824665162748
62,No Violation,month,0.02448175248868473
62,No Violation,harm,0.02422925169550381
62,No Violation,undergone,0.02354184640391737
62,No Violation,trabzon,0.02196888432388967
62,No Violation,would,0.020651670587964892
62,No Violation,ministry,0.020396260734876964
62,No Violation,introduction,-0.01955466204115665
62,No Violation,stemming,-0.019206493651982116
62,No Violation,born,0.01917985981051935
62,No Violation,project,0.01695584143437172
62,No Violation,republic,-0.01667151278060724
62,No Violation,seeking,0.015078407221167184
62,No Violation,hereinafter,-0.014392950204734996
62,No Violation,complained,0.0140954982335048
62,No Violation,residence,-0.01180578198739551
62,No Violation,previous,-0.011389712457500228
62,No Violation,governor,0.010801359372429625
62,No Violation,life,0.009276502500273152
62,No Violation,previously,0.008254073113036414
62,No Violation,also,-0.00708665756448568
62,No Violation,july,-0.004552322811171328
62,No Violation,regarding,-0.002917606838167727
35,No Violation,later,0.019291111489567844
35,No Violation,handicapped,0.018857731423423094
35,No Violation,list,-0.014994026178061353
35,No Violation,illness,0.014130272248470247
35,No Violation,repeatedly,0.013793196617271146
35,No Violation,orel,0.013091970443336454
35,No Violation,nine,0.012150961162356186
35,No Violation,july,0.012040392266869445
35,No Violation,particular,-0.012031990291214498
35,No Violation,circumstance,0.011690874952493874
35,No Violation,meeting,0.010768838172668485
35,No Violation,ministry,0.00926503954081628
35,No Violation,flat,-0.009260658611650095
35,No Violation,described,-0.008820859964169508
35,No Violation,administration,-0.008652307335994732
35,No Violation,impose,-0.007877564898289276
35,No Violation,medical,0.007750415216673835
35,No Violation,referring,0.0076682429996350445
35,No Violation,three,-0.0071036475130428775
35,No Violation,therefore,0.006805787929153611
35,No Violation,town,0.006530182103672174
35,No Violation,limit,-0.005948120155163528
35,No Violation,decree,0.005583730212726214
35,No Violation,housing,0.004544027599180821
35,No Violation,general,0.004329681162680814
35,No Violation,suburb,-0.004031399765350619
35,No Violation,new,-0.0033986175228229738
35,No Violation,russian,0.002726312389832664
35,No Violation,formulated,-0.002167147457035793
35,No Violation,living,0.0011936890615708241
35,No Violation,waiting,-0.0007160968232881079
40,No Violation,applicant,0.0401861402854577
40,No Violation,union,0.02278606772103627
40,No Violation,detention,0.018385082763967518
40,No Violation,jurisdiction,0.016808930857657518
40,No Violation,attempt,0.014744718244133719
40,No Violation,hospital,0.014082222373613779
40,No Violation,even,0.013013885118258463
40,No Violation,transferred,0.012816401561540788
40,No Violation,secretary,0.012793611539848418
40,No Violation,implied,0.011617274899705477
40,No Violation,initially,0.010568391026570274
40,No Violation,judgment,-0.009990440514484878
40,No Violation,prior,0.009754735642659005
40,No Violation,involved,0.009057017580754327
40,No Violation,private,0.008867861839009662
40,No Violation,hour,-0.00867792645841845
40,No Violation,honestly,0.008523801630329035
40,No Violation,pursuance,0.008392833764512162
40,No Violation,improved,-0.008271252967759388
40,No Violation,entrance,0.006785512255879707
40,No Violation,claim,0.005694424164530267
40,No Violation,propensity,0.00510141372493604
40,No Violation,applying,-0.004776372539330721
40,No Violation,warrant,-0.004693116146247056
40,No Violation,intention,0.004293680906411926
40,No Violation,unlawful,0.003497616935867626
40,No Violation,fear,-0.003413049887233227
40,No Violation,therefore,0.0033540769287722432
40,No Violation,declaration,-0.0031233751806251176
40,No Violation,home,0.00272411329526445
40,No Violation,dangerous,-0.002576623540646047
40,No Violation,brightman,-0.002220040023990786
40,No Violation,reported,-0.0018550702845899331
40,No Violation,behalf,0.0013190320297748405
40,No Violation,authority,-0.001310311115172072
40,No Violation,lead,-0.0006480564370820633
40,No Violation,refusing,-0.0001735512506318961
26,No Violation,order,0.012761436909282962
26,No Violation,recent,0.01154748394466349
26,No Violation,dissolving,0.011435509760889657
26,No Violation,therapy,0.01105384722792885
26,No Violation,appealed,0.00954404752660165
26,No Violation,born,0.009015611398161127
26,No Violation,venice,0.008279149358842504
26,No Violation,trauma,0.008146524557688536
26,No Violation,remaining,0.0078356875633087
26,No Violation,meet,0.00691228331195194
26,No Violation,voluntary,0.006888748769454279
26,No Violation,office,0.006865279530436844
26,No Violation,without,-0.0068433483740457995
26,No Violation,represented,0.005614394326019141
26,No Violation,accordance,0.00551365987212254
26,No Violation,ground,-0.00536406653731646
26,No Violation,excluded,0.004169094686031011
26,No Violation,joint,-0.004157759929318532
26,No Violation,divided,0.003663538781214007
26,No Violation,file,0.00299274723623979
26,No Violation,best,0.0028893058830460924
26,No Violation,home,0.002690093916188764
26,No Violation,free,-0.0025343755099675688
26,No Violation,referring,-0.0022537633512264587
26,No Violation,manifestly,0.0015582764378974214
26,No Violation,show,-0.0007019857546084009
26,No Violation,indeed,0.0004858535017976436
73,No Violation,second,0.021167271276237083
73,No Violation,informed,0.014807971912874628
73,No Violation,handed,0.01326650002635382
73,No Violation,respectively,0.01324440576767751
73,No Violation,whereabouts,0.013012421224245821
73,No Violation,agreement,0.012995354180568847
73,No Violation,preventive,0.012557423892708348
73,No Violation,seven,0.010981771625483682
73,No Violation,committed,0.009507459293682342
73,No Violation,partner,0.008302674401452716
73,No Violation,circumstance,0.007487854883522823
73,No Violation,expired,0.006955954579367739
73,No Violation,jointly,0.006390240472704748
73,No Violation,hearing,0.006063299851375112
73,No Violation,complaint,0.005962751610394205
73,No Violation,employed,-0.00545711504899877
73,No Violation,set,0.005119989691534347
73,No Violation,unlawfully,-0.004478563283657449
73,No Violation,type,0.0040679271523011325
73,No Violation,period,-0.0036576371191128923
73,No Violation,long,-0.003601819581264549
73,No Violation,according,0.0032516195953147405
73,No Violation,proving,0.0032041670096179674
73,No Violation,summon,0.0030650607880582698
73,No Violation,babushkinskiy,-0.0026170537195206
73,No Violation,supposedly,-0.0022051081750688664
73,No Violation,unfair,-0.0004317539341361134
73,No Violation,gang,0.0001708307275516838
21,No Violation,applicant,0.036210015445481594
21,No Violation,entire,-0.011200499342666356
21,No Violation,tidied,-0.009593525391838926
21,No Violation,lie,-0.00939493133700199
21,No Violation,family,0.008435429761181426
21,No Violation,built,0.007942638343790144
21,No Violation,year,0.0071591232054781274
21,No Violation,policy,-0.006475316694973215
21,No Violation,vulnerable,0.0063710760748358465
21,No Violation,revised,0.006024650749562644
21,No Violation,hospital,-0.005774948887685458
21,No Violation,believe,-0.0053960301326551096
21,No Violation,appointed,-0.005358227851620916
21,No Violation,specified,0.0052578240193575125
21,No Violation,protect,0.005150301306141904
21,No Violation,led,-0.005139214622172738
21,No Violation,march,-0.005000103494542514
21,No Violation,longer,0.004322228284021031
21,No Violation,immediately,-0.004065272459793632
21,No Violation,site,-0.004017032529745132
21,No Violation,metropolitan,0.00391003182010218
21,No Violation,albans,0.003853758842590437
21,No Violation,whether,-0.0035622575580178803
21,No Violation,consider,0.0033984391390819288
21,No Violation,south,0.0033954144603729254
21,No Violation,considered,0.003134586824920016
21,No Violation,discontinuance,0.0030665449379501542
21,No Violation,place,0.0027410455802778753
21,No Violation,override,0.002153107730447258
21,No Violation,sufficient,-0.0021524789080104583
21,No Violation,said,-0.0015952302946194894
21,No Violation,apart,-0.0015934175019956286
21,No Violation,encroachment,0.0013244344364528897
21,No Violation,gbp,-0.0010117982190576674
21,No Violation,according,0.0009118085728741473
21,No Violation,large,0.00035753823508098557
51,No Violation,applicant,0.032248147713524154
51,No Violation,october,0.02386102161941825
51,No Violation,force,0.022422660654405627
51,No Violation,linking,0.022350573441895675
51,No Violation,full,0.02213923183916805
51,No Violation,payment,0.020387210081679583
51,No Violation,justice,0.02018128444506729
51,No Violation,affair,0.019364028525069486
51,No Violation,hereafter,0.017937982792288625
51,No Violation,onwards,0.017141416538079858
51,No Violation,clarification,-0.016661599148646636
51,No Violation,region,0.016366420010151976
51,No Violation,employer,0.016321595065275103
51,No Violation,paid,0.015394748441939539
51,No Violation,republic,-0.014485189818500237
51,No Violation,accordance,0.01418358952468936
51,No Violation,agreed,0.013562919306517407
51,No Violation,inter,0.013190233709000482
51,No Violation,three,0.013174292769679734
51,No Violation,interest,-0.012473880973598191
51,No Violation,delay,0.011941394495810649
51,No Violation,minimum,-0.011637283449863903
51,No Violation,lack,0.011595485520406073
51,No Violation,peace,-0.011437049571908916
51,No Violation,method,-0.01046785465272054
51,No Violation,came,-0.008531010142280603
51,No Violation,federal,0.007983480812722531
51,No Violation,linked,-0.007328700320406217
51,No Violation,recalculated,-0.006915129769557043
51,No Violation,calculation,-0.0056965261225769915
51,No Violation,actual,0.004085136368135054
51,No Violation,certain,0.003908331588409474
51,No Violation,fund,-0.0038670933910304943
3,No Violation,played,0.010275374674268202
3,No Violation,teen,0.009123376695516288
3,No Violation,jack,0.008906988155924134
3,No Violation,circumstance,0.008459140494112843
3,No Violation,victim,0.008244957152520454
3,No Violation,cell,-0.008023257666313118
3,No Violation,criminal,0.0068263194994990705
3,No Violation,found,0.00674922161579293
3,No Violation,height,-0.006408906921199597
3,No Violation,single,0.00571754947175214
3,No Violation,warned,0.005126236635299119
3,No Violation,fact,-0.004747978427198778
3,No Violation,interfere,-0.0046464344121908245
3,No Violation,year,0.0045188209500054794
3,No Violation,contacted,-0.004474469155239233
3,No Violation,fourth,-0.003993058204102523
3,No Violation,john,0.002799002892980272
3,No Violation,mother,0.0026788980452889396
3,No Violation,persuaded,-0.00264313331376823
3,No Violation,seriously,0.0024668353207510803
3,No Violation,tried,0.002429595241803273
3,No Violation,knew,0.002027126966379819
3,No Violation,stated,0.0018874796277979485
3,No Violation,believed,0.0018646234065036558
3,No Violation,serving,0.001480658875449463
3,No Violation,telephone,0.0012003553511134668
3,No Violation,best,0.0011340698969450574
3,No Violation,footage,-0.0010476469863664201
3,No Violation,known,-0.0009559324738416014
3,No Violation,noted,0.0009148414738518248
3,No Violation,kate,0.0006159366521487043
74,No Violation,bismil,0.025609943487944136
74,No Violation,prosecutor,0.01993047163595223
74,No Violation,development,0.013460530530916124
74,No Violation,colleague,0.012743804981327206
74,No Violation,abduction,0.012074217688578734
74,No Violation,organisation,-0.01206256565579509
74,No Violation,white,0.011942780689447213
74,No Violation,response,0.011771091039524789
74,No Violation,established,0.011493279658606395
74,No Violation,involvement,0.010431637804506785
74,No Violation,ratione,0.00850527571077003
74,No Violation,command,0.008132824726539102
74,No Violation,petition,0.007901218528718605
74,No Violation,summarised,0.007584589942450677
74,No Violation,custody,0.0062883220212829145
74,No Violation,anyone,0.004991442471818692
74,No Violation,prepared,0.004819481707653604
74,No Violation,country,0.004568704914648652
74,No Violation,workplace,0.003704785632074749
74,No Violation,communication,-0.003271793430229029
74,No Violation,evidence,0.002074144464351905
74,No Violation,whereabouts,0.0015828537755944582
74,No Violation,according,-9.542835492640799e-05
23,No Violation,bryansk,0.029117397009433957
23,No Violation,applicant,0.02444166576032668
23,No Violation,last,0.017705946126552328
23,No Violation,inquiry,0.011871184992667202
23,No Violation,unlawful,0.009914464704725432
23,No Violation,connection,0.00950669383851019
23,No Violation,plaster,0.009219743704579503
23,No Violation,upon,0.008937521488051445
23,No Violation,method,0.008676511389305449
23,No Violation,merit,0.00865701946272284
23,No Violation,week,0.007277066550031633
23,No Violation,dismissed,0.00631578225343255
23,No Violation,indictment,0.006281345012254829
23,No Violation,artificial,0.006276039084935712
23,No Violation,told,0.006093374654893338
23,No Violation,spent,0.0060757572992157635
23,No Violation,sufficient,0.005884510755096407
23,No Violation,justice,0.005228140605776619
23,No Violation,received,0.005088289363626451
23,No Violation,investigation,0.004993099105045751
23,No Violation,relevant,0.004643950342823832
23,No Violation,expired,0.004247380316340937
23,No Violation,regional,0.004108379518486505
23,No Violation,investigating,0.0031903383808160406
23,No Violation,improve,-0.0030200201140311977
23,No Violation,object,0.0028849455361199946
23,No Violation,plain,0.002281233716267271
23,No Violation,feature,-0.0019431235402867055
23,No Violation,roof,-0.0019298359989856674
23,No Violation,shower,0.001748705829992499
23,No Violation,rotten,0.0016844134208480802
23,No Violation,close,-0.001582150108659467
23,No Violation,text,0.0015560902273392635
23,No Violation,view,-0.0012079146645252296
23,No Violation,right,0.0009114301224561202
23,No Violation,january,0.0006328159298641364
23,No Violation,middle,0.0005514672142095974
97,No Violation,presented,0.031859519455451665
97,No Violation,terror,0.026619464256204876
97,No Violation,took,0.02545579818277049
97,No Violation,revealed,0.02332753388911705
97,No Violation,eight,0.02111203292988642
97,No Violation,diyarbakır,0.02083019198402875
97,No Violation,population,0.01989424117296342
97,No Violation,prosecute,0.01977597614217877
97,No Violation,turkish,0.017894900471680714
97,No Violation,summarised,0.017459479574864115
97,No Violation,forensic,0.01672681196962536
97,No Violation,applicant,0.015563814914740343
97,No Violation,two,0.014430822110520719
97,No Violation,detail,0.012366760143260467
97,No Violation,ten,0.012253476352159174
97,No Violation,gone,0.011081881326023038
97,No Violation,time,0.010516558783821536
97,No Violation,individual,0.009537197718866462
97,No Violation,absence,-0.009093432596114713
97,No Violation,activity,-0.00898055109905893
97,No Violation,mean,0.008231694899416185
97,No Violation,united,0.007958833257422233
97,No Violation,working,0.007669973050421955
97,No Violation,rested,0.0073905098320643575
97,No Violation,photocopy,0.006881855352515947
97,No Violation,policeman,-0.0068069250258136725
97,No Violation,none,0.005926244099409619
97,No Violation,cause,-0.004901143627112897
97,No Violation,signed,0.004864421494029214
97,No Violation,additional,0.004026659034729389
97,No Violation,person,0.003011411368819275
97,No Violation,away,-0.002158425489882742
97,No Violation,bed,0.0013391117060791472
97,No Violation,balaclava,-0.0009586010620023061
97,No Violation,finding,-0.00041108654296268064
97,No Violation,considered,0.00013763030251546358
97,No Violation,disputed,-8.690020308707057e-05
94,No Violation,applicant,0.05448530330507895
94,No Violation,tula,0.04217922421932977
94,No Violation,together,-0.035437693627208694
94,No Violation,circumstance,0.033300015044709766
94,No Violation,life,0.03177545518247784
94,No Violation,born,0.00376756207708939
94,No Violation,lawyer,-0.0009022201753551721
47,No Violation,applicant,0.019718464758345593
47,No Violation,basis,0.014183437973365352
47,No Violation,summing,-0.013173979801946987
47,No Violation,theft,-0.009739892290902935
47,No Violation,reading,0.00928524605642101
47,No Violation,commencement,0.009225373979611451
47,No Violation,testing,-0.008160777247071203
47,No Violation,learned,0.007684426068169837
47,No Violation,advance,-0.007165208765399947
47,No Violation,criticism,0.006441524332562033
47,No Violation,failing,-0.0061071382197438314
47,No Violation,indeed,0.00600236209898233
47,No Violation,test,-0.004826514973559436
47,No Violation,erred,0.004752602430690553
47,No Violation,failed,-0.00441531152332991
47,No Violation,paying,0.004410392106780077
47,No Violation,constantly,-0.0037622760983256707
47,No Violation,overwhelming,-0.003090510130553506
47,No Violation,received,-0.00308677530369931
47,No Violation,ground,0.002788258300009339
47,No Violation,mean,0.0027012313476229622
47,No Violation,good,0.002590662668464971
47,No Violation,depriving,0.0025604852383858292
47,No Violation,essence,-0.002343382119144891
47,No Violation,skin,-0.0020990202729618606
47,No Violation,every,-0.0015480816595852755
47,No Violation,simply,-0.0015061935703052636
47,No Violation,year,0.0012272877255993027
47,No Violation,detail,0.0012271286662599132
47,No Violation,disconcerting,0.0010983944612566196
47,No Violation,close,0.0010258542615860793
47,No Violation,went,-0.0009628947664975755
47,No Violation,perhaps,-0.0008752023612141727
47,No Violation,resigned,0.0007284371029089292
47,No Violation,visiting,-0.0006433811994501577
47,No Violation,appears,0.00044047605902641367
47,No Violation,relied,-0.00017373370526611688
47,No Violation,justification,-0.00013450965675600567
56,No Violation,circumstance,0.017908816671336935
56,No Violation,solicitor,0.016529595499812793
56,No Violation,appeal,0.014925741151553795
56,No Violation,dismissed,0.014869868594445324
56,No Violation,respect,0.013601000097618096
56,No Violation,shall,0.013335469097364048
56,No Violation,challenging,-0.011159444432213353
56,No Violation,well,0.010051642563175405
56,No Violation,length,-0.009804693406305073
56,No Violation,report,0.009406478151916958
56,No Violation,retrial,-0.008951845142608859
56,No Violation,reason,0.008945872046332416
56,No Violation,went,0.008688031502510258
56,No Violation,outcome,-0.008327896224675405
56,No Violation,tracing,0.008318877250612962
56,No Violation,ground,0.008284622026984661
56,No Violation,initially,-0.006888623039494651
56,No Violation,office,0.006602869935982099
56,No Violation,certain,0.005791030995286386
56,No Violation,every,0.004827778808364829
56,No Violation,following,0.004750051892192236
56,No Violation,help,0.004657460522606382
56,No Violation,giving,0.00464662926700903
56,No Violation,heard,0.003672292061973278
56,No Violation,defence,0.0026541513473131856
56,No Violation,instructed,-0.0023373121480766233
56,No Violation,form,0.002327183383147952
56,No Violation,loss,0.0019331489895018075
56,No Violation,particular,-0.001897883385722435
56,No Violation,charge,-0.001807406521578336
56,No Violation,dated,0.0012113767863307005
56,No Violation,carried,0.0007968398045485525
56,No Violation,count,-0.0007259396827142753
56,No Violation,offence,0.00027265937983792925
56,No Violation,allowed,-0.00021271512406841555
67,No Violation,worse,0.017961646935742294
67,No Violation,relationship,0.013786677585947989
67,No Violation,ray,0.011777463799935528
67,No Violation,november,0.011630207588094833
67,No Violation,overall,0.010967783084609547
67,No Violation,search,0.010426985230025661
67,No Violation,sent,0.010425205786235285
67,No Violation,veteran,0.009782245949409301
67,No Violation,diarrhoea,0.009533732893548285
67,No Violation,pat,0.009158331918067524
67,No Violation,represents,0.007805736125751201
67,No Violation,deliberately,0.00739266495746281
67,No Violation,full,0.006917650153120911
67,No Violation,responded,0.005685266099782982
67,No Violation,literature,0.00534915604471716
67,No Violation,engineer,0.005159474196154352
67,No Violation,could,0.004793892485903003
67,No Violation,directly,0.004596611095590472
67,No Violation,major,0.003601392452054238
67,No Violation,caused,0.003561450197986828
67,No Violation,believed,0.0032273251167297115
67,No Violation,participant,-0.0030584313783467605
67,No Violation,count,0.0029515884748767094
67,No Violation,damage,0.0028052122430747097
67,No Violation,port,0.0023647362584291987
67,No Violation,certainly,0.0022564530022324723
67,No Violation,abnormal,0.0020428017459560993
67,No Violation,reasonable,0.0016865776400052
67,No Violation,following,-0.0015922785326845722
67,No Violation,unless,-0.001326989155831451
67,No Violation,senior,-0.0008381077312170659
67,No Violation,long,0.000677935823614357
67,No Violation,opinion,0.00012318669166186082
8,No Violation,applicant,0.030189644632580233
8,No Violation,simply,0.011759095456065538
8,No Violation,site,-0.011315800149309562
8,No Violation,martyr,0.009800989427396076
8,No Violation,belonged,0.008323006727492395
8,No Violation,together,0.007863867385312678
8,No Violation,lining,0.00779847859759043
8,No Violation,station,-0.0062216422525646475
8,No Violation,gathered,0.0062121480620085465
8,No Violation,change,0.006170636597133321
8,No Violation,end,0.005889515338849789
8,No Violation,happen,0.005681818664557992
8,No Violation,february,0.004629994924082465
8,No Violation,sure,-0.004628937135769183
8,No Violation,document,0.003981433264586583
8,No Violation,ryad,0.00385570747562647
8,No Violation,glorified,0.003534948136831926
8,No Violation,innocence,-0.0034536755806923547
8,No Violation,aluminium,0.00344257431566686
8,No Violation,charge,-0.0032757385920797973
8,No Violation,attesting,0.0031807925522968497
8,No Violation,preparing,0.003173249594255636
8,No Violation,granted,-0.0024917819407139995
8,No Violation,supervision,0.0022466224935328836
8,No Violation,stopped,-0.0020152203458729994
8,No Violation,occurred,-0.001465427438862786
8,No Violation,russia,-0.0005700675776148575
8,No Violation,made,0.0003026814960386784
8,No Violation,subpoena,-0.00030125409276419567
8,No Violation,target,8.446903646179643e-05
36,No Violation,declared,0.02395342606213074
36,No Violation,yeniköy,0.023436072506798106
36,No Violation,qasr,0.01733184170681021
36,No Violation,chanting,0.015158847571320464
36,No Violation,practising,0.01491978536048288
36,No Violation,manifestly,0.014717012094185864
36,No Violation,met,0.014407240474484474
36,No Violation,intensity,-0.013035859389584402
36,No Violation,section,0.011658170091526004
36,No Violation,like,0.01073041538258376
36,No Violation,risk,0.010643583579404332
36,No Violation,placed,0.009739673812338695
36,No Violation,charged,0.009378314950384407
36,No Violation,ebuharun,0.009253546710969437
36,No Violation,official,0.00898119967502085
36,No Violation,said,-0.008301266089033726
36,No Violation,constraint,0.00798608610403487
36,No Violation,approximately,0.0077967999629054725
36,No Violation,shortly,0.007674325321461296
36,No Violation,showed,0.006075784979364237
36,No Violation,running,-0.005706080581756814
36,No Violation,referred,0.005485609795078979
36,No Violation,assessment,0.005272246646991471
36,No Violation,contain,-0.004613244705081539
36,No Violation,company,0.004486937862378977
36,No Violation,brought,-0.003887988585679968
36,No Violation,come,-0.0036955971040353664
36,No Violation,regretted,-0.0033235887428758803
36,No Violation,previously,-0.0026499969601744416
36,No Violation,regarding,0.002041749852463722
36,No Violation,interpreted,0.0016783060569331282
36,No Violation,day,-0.00151608377587288
36,No Violation,instruction,-0.0011163148878760925
36,No Violation,report,-0.0005351666214653884
36,No Violation,question,0.0004470515487587165
36,No Violation,part,-0.00035419816004632316
30,No Violation,sustained,0.018769059677086808
30,No Violation,garvaghy,0.018558714069679384
30,No Violation,top,0.01852242997748825
30,No Violation,ground,-0.01643846001988916
30,No Violation,mainly,0.014442169544790133
30,No Violation,stated,-0.014284716615234613
30,No Violation,maker,0.01352013343474061
30,No Violation,foot,0.013237208986583917
30,No Violation,street,0.012629339663023584
30,No Violation,remained,0.012257926806806072
30,No Violation,mcfetridge,0.011509001861194912
30,No Violation,picture,0.010667581154804871
30,No Violation,continuously,0.010457974701535196
30,No Violation,found,0.010214120567785942
30,No Violation,may,0.008621178608392779
30,No Violation,nationalist,0.008327373896409118
30,No Violation,crushing,0.007794197029896534
30,No Violation,bandage,0.0071667814920143465
30,No Violation,address,-0.005894977284561838
30,No Violation,moved,-0.005458936303682695
30,No Violation,complaint,0.005006912615310291
30,No Violation,noted,-0.0048098287637299
30,No Violation,revved,-0.004551738626247763
30,No Violation,offence,0.0041177622460428715
30,No Violation,friend,-0.00404605807651262
30,No Violation,occurrence,-0.0040046797699179295
30,No Violation,undertaken,0.0036022170686713837
30,No Violation,private,0.0028363603846391994
30,No Violation,leading,0.002584024018828682
30,No Violation,continuous,0.002393854191248921
30,No Violation,start,0.0021573273632874354
30,No Violation,box,0.0020094635801191276
30,No Violation,occurred,0.001680361356889552
30,No Violation,say,-0.0009153983490651818
30,No Violation,suggest,0.0007128440265646179
30,No Violation,submit,-0.0004323012079060553
30,No Violation,employment,0.0003972739254993083
37,No Violation,applicant,0.07194342204682683
37,No Violation,convicted,0.01572226104905402
37,No Violation,solicitor,0.01103541499399068
37,No Violation,rape,0.010319347201438041
37,No Violation,accepted,0.00803085502452103
37,No Violation,amounted,0.007126220778749963
37,No Violation,fact,-0.006848722143902908
37,No Violation,ruled,0.006765570761128744
37,No Violation,disgust,-0.00607570869955995
37,No Violation,trial,-0.005477221047884296
37,No Violation,semen,0.005318055430373744
37,No Violation,mention,0.005286311719421104
37,No Violation,naked,0.005242417570700739
37,No Violation,circumstance,-0.0051258455415679
37,No Violation,bring,0.005019237374433682
37,No Violation,drinking,0.004852878399399658
37,No Violation,offer,0.004278880001164841
37,No Violation,episode,0.004160660590983348
37,No Violation,crime,-0.003862275875527068
37,No Violation,consideration,0.0034762376264908046
37,No Violation,response,-0.0027204677433718453
37,No Violation,steal,-0.002179377386503216
37,No Violation,able,0.001908920061126601
37,No Violation,operated,-0.001704094969732497
